"RIX","ID","RIX_ID","day","virus","cohort","isotype","antigen_virus","antigen","assay_date","halfmax","last_positive"
"CC018xCC009","8","3609x5489_8","10","Influenza","12_13xii","TotalG","Flu","HA","2014_01_17",4,7
"CC018xCC065","31","3609x5119_31","15","Influenza","11_13xi","IgG1","Flu","HA","2014_04_22",0,3
"CC018xCC065","31","3609x5119_31","15","Influenza","11_13xi","IgG2ac","Flu","HA","2014_04_22",5,7
"CC018xCC065","31","3609x5119_31","15","Influenza","11_13xi","IgG2b","Flu","HA","2014_04_22",3,6
"CC018xCC065","31","3609x5119_31","15","Influenza","11_13xi","IgG3","Flu","HA","2014_04_22",2,4
"CC018xCC065","31","3609x5119_31","15","Influenza","11_13xi","IgM","Flu","HA","2014_04_22",0,2
"CC018xCC065","31","3609x5119_31","15","Influenza","11_13xi","TotalG","Flu","HA","2014_01_17",4,7
"CC018xCC065","41","3609x5119_41","10","Influenza","11_13xi","IgG1","Flu","HA","2013_12_19",0,0
"CC018xCC065","41","3609x5119_41","10","Influenza","11_13xi","IgG1","Flu","HA.1","2013_12_12",4,6
"CC018xCC065","41","3609x5119_41","10","Influenza","11_13xi","IgG2ac","Flu","HA","2013_12_19",3,5
"CC018xCC065","41","3609x5119_41","10","Influenza","11_13xi","IgG2b","Flu","HA","2013_12_19",1,3
"CC018xCC065","41","3609x5119_41","10","Influenza","11_13xi","IgG3","Flu","HA","2013_12_19",0,1
"CC018xCC065","41","3609x5119_41","10","Influenza","11_13xi","IgM","Flu","HA","2013_12_19",1,4
"CC018xCC065","42","3609x5119_42","10","Influenza","11_13xi","IgG1","Flu","HA","2013_12_19",0,0
"CC018xCC065","42","3609x5119_42","10","Influenza","11_13xi","IgG1","Flu","HA.1","2013_12_12",4,6
"CC018xCC065","42","3609x5119_42","10","Influenza","11_13xi","IgG2ac","Flu","HA","2013_12_19",3,6
"CC018xCC065","42","3609x5119_42","10","Influenza","11_13xi","IgG2b","Flu","HA","2013_12_19",0,4
"CC018xCC065","42","3609x5119_42","10","Influenza","11_13xi","IgG3","Flu","HA","2013_12_19",0,3
"CC018xCC065","42","3609x5119_42","10","Influenza","11_13xi","IgM","Flu","HA","2013_12_19",1,4
"CC018xCC065","51","3609x5119_51","10","Influenza","11_13xi","IgG1","Flu","HA","2013_12_19",0,3
"CC018xCC065","51","3609x5119_51","10","Influenza","11_13xi","IgG1","Flu","HA.1","2013_12_12",4,6
"CC018xCC065","51","3609x5119_51","10","Influenza","11_13xi","IgG2ac","Flu","HA","2013_12_19",3,6
"CC018xCC065","51","3609x5119_51","10","Influenza","11_13xi","IgG2b","Flu","HA","2013_12_19",1,4
"CC018xCC065","51","3609x5119_51","10","Influenza","11_13xi","IgG3","Flu","HA","2013_12_19",0,2
"CC018xCC065","51","3609x5119_51","10","Influenza","11_13xi","IgM","Flu","HA","2013_12_19",1,4
"CC018xCC065","52","3609x5119_52","15","Influenza","11_13xi","IgG1","Flu","HA","2014_04_15",3,5
"CC018xCC065","52","3609x5119_52","15","Influenza","11_13xi","IgG2ac","Flu","HA","2014_04_15",5,7
"CC018xCC065","52","3609x5119_52","15","Influenza","11_13xi","IgG2b","Flu","HA","2014_04_15",4,7
"CC018xCC065","52","3609x5119_52","15","Influenza","11_13xi","IgG3","Flu","HA","2014_04_15",3,6
"CC018xCC065","52","3609x5119_52","15","Influenza","11_13xi","IgM","Flu","HA","2014_04_15",0,3
"CC018xCC065","52","3609x5119_52","15","Influenza","11_13xi","TotalG","Flu","HA","2014_01_17",4,7
"CC018xCC065","53","3609x5119_53","15","Influenza","11_13xi","IgG1","Flu","HA","2014_04_15",0,5
"CC018xCC065","53","3609x5119_53","15","Influenza","11_13xi","IgG2ac","Flu","HA","2014_04_15",6,8
"CC018xCC065","53","3609x5119_53","15","Influenza","11_13xi","IgG2b","Flu","HA","2014_04_15",4,7
"CC018xCC065","53","3609x5119_53","15","Influenza","11_13xi","IgG3","Flu","HA","2014_04_15",3,6
"CC018xCC065","53","3609x5119_53","15","Influenza","11_13xi","IgM","Flu","HA","2014_04_15",0,3
"CC018xCC065","53","3609x5119_53","15","Influenza","11_13xi","TotalG","Flu","HA","2014_01_17",4,7
"CC018xCC065","54","3609x5119_54","15","Influenza","11_13xi","IgG1","Flu","HA","2014_04_15",2,5
"CC018xCC065","54","3609x5119_54","15","Influenza","11_13xi","IgG2ac","Flu","HA","2014_04_15",4,6
"CC018xCC065","54","3609x5119_54","15","Influenza","11_13xi","IgG2b","Flu","HA","2014_04_15",2,5
"CC018xCC065","54","3609x5119_54","15","Influenza","11_13xi","IgG3","Flu","HA","2014_04_15",0,2
"CC018xCC065","54","3609x5119_54","15","Influenza","11_13xi","IgM","Flu","HA","2014_04_15",0,3
"CC018xCC065","54","3609x5119_54","15","Influenza","11_13xi","TotalG","Flu","HA","2014_01_17",4,7
"CC018xCC065","62","3609x5119_62","7","Influenza","12_13xii","IgG1","Flu","HA","2014_01_13",0,0
"CC018xCC065","62","3609x5119_62","7","Influenza","12_13xii","IgG2ac","Flu","HA","2014_01_13",0,1
"CC018xCC065","62","3609x5119_62","7","Influenza","12_13xii","IgG2b","Flu","HA","2014_01_13",0,0
"CC018xCC065","62","3609x5119_62","7","Influenza","12_13xii","IgG3","Flu","HA","2014_01_13",0,0
"CC018xCC065","62","3609x5119_62","7","Influenza","12_13xii","IgM","Flu","HA","2014_01_13",0,1
"CC018xCC065","63","3609x5119_63","7","Influenza","12_13xii","IgG1","Flu","HA","2014_01_13",4,7
"CC018xCC065","63","3609x5119_63","7","Influenza","12_13xii","IgG2ac","Flu","HA","2014_01_13",6,8
"CC018xCC065","63","3609x5119_63","7","Influenza","12_13xii","IgG2b","Flu","HA","2014_01_13",5,8
"CC018xCC065","63","3609x5119_63","7","Influenza","12_13xii","IgG3","Flu","HA","2014_01_13",4,6
"CC018xCC065","63","3609x5119_63","7","Influenza","12_13xii","IgM","Flu","HA","2014_01_13",0,0
"CC018xCC065","64","3609x5119_64","7","Influenza","12_13xii","IgG1","Flu","HA","2014_01_13",0,2
"CC018xCC065","64","3609x5119_64","7","Influenza","12_13xii","IgG2ac","Flu","HA","2014_01_13",0,1
"CC018xCC065","64","3609x5119_64","7","Influenza","12_13xii","IgG2b","Flu","HA","2014_01_13",0,1
"CC018xCC065","64","3609x5119_64","7","Influenza","12_13xii","IgG3","Flu","HA","2014_01_13",0,0
"CC018xCC065","64","3609x5119_64","7","Influenza","12_13xii","IgM","Flu","HA","2014_01_13",0,0
"CC018xCC065","64","3609x5119_64","7","Influenza","12_13xii","TotalG","Flu","HA","2014_01_17",0,1
"CC019xCC002","101","16513x15156_101","45","Influenza","11_13xi","IgG1","Flu","HA","2014_05_26",2,5
"CC019xCC002","101","16513x15156_101","45","Influenza","11_13xi","IgG2ac","Flu","HA","2014_05_26",7,8
"CC019xCC002","101","16513x15156_101","45","Influenza","11_13xi","IgG2b","Flu","HA","2014_05_26",5,8
"CC019xCC002","101","16513x15156_101","45","Influenza","11_13xi","IgG3","Flu","HA","2014_05_26",0,3
"CC019xCC002","101","16513x15156_101","45","Influenza","11_13xi","IgM","Flu","HA","2014_05_26",0,0
"CC019xCC002","101","16513x15156_101","45","Influenza","11_13xi","TotalG","Flu","HA","2014_05_26",7,8
"CC019xCC002","102","16513x15156_102","45","Influenza","11_13xi","IgG1","Flu","HA","2014_05_26",1,5
"CC019xCC002","102","16513x15156_102","45","Influenza","11_13xi","IgG2ac","Flu","HA","2014_05_26",7,8
"CC019xCC002","102","16513x15156_102","45","Influenza","11_13xi","IgG2b","Flu","HA","2014_05_26",6,8
"CC019xCC002","102","16513x15156_102","45","Influenza","11_13xi","IgG3","Flu","HA","2014_05_26",3,6
"CC019xCC002","102","16513x15156_102","45","Influenza","11_13xi","IgM","Flu","HA","2014_05_26",0,0
"CC019xCC002","102","16513x15156_102","45","Influenza","11_13xi","TotalG","Flu","HA","2014_05_26",7,8
"CC019xCC002","103","16513x15156_103","45","Influenza","11_13xi","IgG1","Flu","HA","2014_05_26",4,6
"CC019xCC002","103","16513x15156_103","45","Influenza","11_13xi","IgG2ac","Flu","HA","2014_05_26",6,8
"CC019xCC002","103","16513x15156_103","45","Influenza","11_13xi","IgG2b","Flu","HA","2014_05_26",5,8
"CC019xCC002","103","16513x15156_103","45","Influenza","11_13xi","IgG3","Flu","HA","2014_05_26",3,5
"CC019xCC002","103","16513x15156_103","45","Influenza","11_13xi","IgM","Flu","HA","2014_05_26",0,0
"CC019xCC002","103","16513x15156_103","45","Influenza","11_13xi","TotalG","Flu","HA","2014_05_26",7,8
"CC019xCC002","104","16513x15156_104","45","Influenza","11_13xi","IgG1","Flu","HA","2014_05_26",4,7
"CC019xCC002","104","16513x15156_104","45","Influenza","11_13xi","IgG2ac","Flu","HA","2014_05_26",6,8
"CC019xCC002","104","16513x15156_104","45","Influenza","11_13xi","IgG2b","Flu","HA","2014_05_26",6,8
"CC019xCC002","104","16513x15156_104","45","Influenza","11_13xi","IgG3","Flu","HA","2014_05_26",3,6
"CC019xCC002","104","16513x15156_104","45","Influenza","11_13xi","IgM","Flu","HA","2014_05_26",0,0
"CC019xCC002","104","16513x15156_104","45","Influenza","11_13xi","TotalG","Flu","HA","2014_05_26",7,8
"CC019xCC002","140","16513x15156_140","7","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0,0
"CC019xCC002","140","16513x15156_140","7","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",0,0
"CC019xCC002","140","16513x15156_140","7","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",0,0
"CC019xCC002","140","16513x15156_140","7","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",0,1
"CC019xCC002","140","16513x15156_140","7","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0,1
"CC019xCC002","140","16513x15156_140","7","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",0,2
"CC019xCC002","141","16513x15156_141","7","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0,0
"CC019xCC002","141","16513x15156_141","7","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",0,2
"CC019xCC002","141","16513x15156_141","7","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",0,1
"CC019xCC002","141","16513x15156_141","7","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",0,1
"CC019xCC002","141","16513x15156_141","7","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0,1
"CC019xCC002","141","16513x15156_141","7","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",0,3
"CC019xCC002","149","16513x15156_149","7","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0,0
"CC019xCC002","149","16513x15156_149","7","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",0,2
"CC019xCC002","149","16513x15156_149","7","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",0,0
"CC019xCC002","149","16513x15156_149","7","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",0,1
"CC019xCC002","149","16513x15156_149","7","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0,0
"CC019xCC002","149","16513x15156_149","7","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",0,3
"CC019xCC002","239","16513x15156_239","10","Influenza","1_15i","IgG1","Flu","HA","2015_11_09",0,0
"CC019xCC002","239","16513x15156_239","10","Influenza","1_15i","IgG2ac","Flu","HA","2015_11_09",1,3
"CC019xCC002","239","16513x15156_239","10","Influenza","1_15i","IgG2b","Flu","HA","2015_11_09",0,2
"CC019xCC002","239","16513x15156_239","10","Influenza","1_15i","IgG3","Flu","HA","2015_11_09",0,1
"CC019xCC002","239","16513x15156_239","10","Influenza","1_15i","IgM","Flu","HA","2015_11_09",0,0
"CC019xCC002","239","16513x15156_239","10","Influenza","1_15i","TotalG","Flu","HA","2015_11_09",1,4
"CC019xCC002","240","16513x15156_240","10","Influenza","1_15i","IgG1","Flu","HA","2015_11_09",0,0
"CC019xCC002","240","16513x15156_240","10","Influenza","1_15i","IgG2ac","Flu","HA","2015_11_09",4,6
"CC019xCC002","240","16513x15156_240","10","Influenza","1_15i","IgG2b","Flu","HA","2015_11_09",2,5
"CC019xCC002","240","16513x15156_240","10","Influenza","1_15i","IgG3","Flu","HA","2015_11_09",1,3
"CC019xCC002","240","16513x15156_240","10","Influenza","1_15i","IgM","Flu","HA","2015_11_09",0,1
"CC019xCC002","240","16513x15156_240","10","Influenza","1_15i","TotalG","Flu","HA","2015_11_09",3,6
"CC019xCC002","241","16513x15156_241","10","Influenza","1_15i","IgG1","Flu","HA","2016_08_01",2,4
"CC019xCC002","241","16513x15156_241","10","Influenza","1_15i","IgG2ac","Flu","HA","2016_08_01",2,4
"CC019xCC002","241","16513x15156_241","10","Influenza","1_15i","IgG2b","Flu","HA","2016_08_01",1,3
"CC019xCC002","241","16513x15156_241","10","Influenza","1_15i","IgG3","Flu","HA","2016_08_01",2,4
"CC019xCC002","241","16513x15156_241","10","Influenza","1_15i","IgM","Flu","HA","2016_08_01",0,3
"CC019xCC002","241","16513x15156_241","10","Influenza","1_15i","TotalG","Flu","HA","2016_08_01",2,5
"CC019xCC002","302","16513x15156_302","10","Influenza","4_15iv","IgG1","Flu","HA","2015_05_19",0,4
"CC019xCC002","302","16513x15156_302","10","Influenza","4_15iv","IgG2ac","Flu","HA","2015_05_19",0,3
"CC019xCC002","302","16513x15156_302","10","Influenza","4_15iv","IgG2b","Flu","HA","2015_05_19",1,3
"CC019xCC002","302","16513x15156_302","10","Influenza","4_15iv","IgG3","Flu","HA","2015_05_19",1,3
"CC019xCC002","302","16513x15156_302","10","Influenza","4_15iv","IgM","Flu","HA","2015_05_19",2,5
"CC019xCC002","302","16513x15156_302","10","Influenza","4_15iv","TotalG","Flu","HA","2015_05_19",3,5
"CC019xCC002","304","16513x15156_304","10","Influenza","4_15iv","IgG1","Flu","HA","2015_05_19",2,5
"CC019xCC002","304","16513x15156_304","10","Influenza","4_15iv","IgG2ac","Flu","HA","2015_05_19",4,7
"CC019xCC002","304","16513x15156_304","10","Influenza","4_15iv","IgG2b","Flu","HA","2015_05_19",3,5
"CC019xCC002","304","16513x15156_304","10","Influenza","4_15iv","IgG3","Flu","HA","2015_05_19",2,4
"CC019xCC002","304","16513x15156_304","10","Influenza","4_15iv","IgM","Flu","HA","2015_05_19",2,5
"CC019xCC002","304","16513x15156_304","10","Influenza","4_15iv","TotalG","Flu","HA","2015_05_19",5,7
"CC019xCC002","312","16513x15156_312","10","Influenza","4_15iv","IgG1","Flu","HA","2015_05_19",2,5
"CC019xCC002","312","16513x15156_312","10","Influenza","4_15iv","IgG2ac","Flu","HA","2015_05_19",2,5
"CC019xCC002","312","16513x15156_312","10","Influenza","4_15iv","IgG2b","Flu","HA","2015_05_19",3,6
"CC019xCC002","312","16513x15156_312","10","Influenza","4_15iv","IgG3","Flu","HA","2015_05_19",1,3
"CC019xCC002","312","16513x15156_312","10","Influenza","4_15iv","IgM","Flu","HA","2015_05_19",0,3
"CC019xCC002","312","16513x15156_312","10","Influenza","4_15iv","TotalG","Flu","HA","2015_05_19",4,6
"CC019xCC002","42","16513x15156_42","7","Influenza","8_13viii","IgG1","Flu","HA","2013_12_12",0,2
"CC019xCC002","42","16513x15156_42","7","Influenza","8_13viii","IgG1","Flu","HA.1","2013_12_05",0,0
"CC019xCC002","42","16513x15156_42","7","Influenza","8_13viii","IgG2ac","Flu","HA","2013_12_05",0,1
"CC019xCC002","42","16513x15156_42","7","Influenza","8_13viii","IgG2b","Flu","HA","2013_12_05",0,2
"CC019xCC002","42","16513x15156_42","7","Influenza","8_13viii","IgG3","Flu","HA","2013_12_05",0,1
"CC019xCC002","42","16513x15156_42","7","Influenza","8_13viii","IgM","Flu","HA","2013_12_05",0,1
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG1","Flu","HA","2014_04_22",0,0
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG1","Flu","HA.1","2014_04_15",0,0
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG1","Flu","HA.2","2013_12_12",0,2
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG2ac","Flu","HA","2014_04_22",0,2
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG2ac","Flu","HA.1","2014_04_15",0,8
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG2b","Flu","HA","2014_04_22",0,2
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG2b","Flu","HA.1","2014_04_15",0,1
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG3","Flu","HA","2014_04_22",0,1
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG3","Flu","HA.1","2014_04_15",0,2
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgM","Flu","HA","2014_04_22",0,1
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgM","Flu","HA.1","2014_04_15",0,1
"CC019xCC002","44","16513x15156_44","7","Influenza","8_13viii","IgG1","Flu","HA","2013_12_12",0,2
"CC019xCC002","44","16513x15156_44","7","Influenza","8_13viii","IgG1","Flu","HA.1","2013_12_05",0,1
"CC019xCC002","44","16513x15156_44","7","Influenza","8_13viii","IgG2ac","Flu","HA","2013_12_05",0,2
"CC019xCC002","44","16513x15156_44","7","Influenza","8_13viii","IgG2b","Flu","HA","2013_12_05",0,2
"CC019xCC002","44","16513x15156_44","7","Influenza","8_13viii","IgG3","Flu","HA","2013_12_05",1,2
"CC019xCC002","44","16513x15156_44","7","Influenza","8_13viii","IgM","Flu","HA","2013_12_05",0,1
"CC019xCC002","70","16513x15156_70","15","Influenza","10_13x","IgG1","Flu","HA","2014_05_20",2,5
"CC019xCC002","70","16513x15156_70","15","Influenza","10_13x","IgG2ac","Flu","HA","2014_05_20",4,7
"CC019xCC002","70","16513x15156_70","15","Influenza","10_13x","IgG2b","Flu","HA","2014_05_20",3,6
"CC019xCC002","70","16513x15156_70","15","Influenza","10_13x","IgG3","Flu","HA","2014_05_20",2,5
"CC019xCC002","70","16513x15156_70","15","Influenza","10_13x","IgM","Flu","HA","2014_05_20",1,4
"CC019xCC002","70","16513x15156_70","15","Influenza","10_13x","TotalG","Flu","HA","2014_05_20",5,8
"CC019xCC002","72","16513x15156_72","15","Influenza","10_13x","IgG1","Flu","HA","2014_04_15",0,5
"CC019xCC002","72","16513x15156_72","15","Influenza","10_13x","IgG2ac","Flu","HA","2014_04_15",4,7
"CC019xCC002","72","16513x15156_72","15","Influenza","10_13x","IgG2b","Flu","HA","2014_04_15",2,5
"CC019xCC002","72","16513x15156_72","15","Influenza","10_13x","IgG3","Flu","HA","2014_04_15",3,6
"CC019xCC002","72","16513x15156_72","15","Influenza","10_13x","IgM","Flu","HA","2014_04_15",0,3
"CC019xCC002","72","16513x15156_72","15","Influenza","10_13x","TotalG","Flu","HA","2014_01_17",3,6
"CC019xCC002","72","16513x15156_72","15","Influenza","10_13x","TotalG","Flu","HA.1","2014_01_17",3,6
"CC019xCC004","13","16513x16188_13","15","Influenza","10_13x","IgG1","Flu","HA","2014_04_15",0,4
"CC019xCC004","13","16513x16188_13","15","Influenza","10_13x","IgG2ac","Flu","HA","2014_04_15",5,8
"CC019xCC004","13","16513x16188_13","15","Influenza","10_13x","IgG2b","Flu","HA","2014_04_15",4,7
"CC019xCC004","13","16513x16188_13","15","Influenza","10_13x","IgG3","Flu","HA","2014_04_15",4,6
"CC019xCC004","13","16513x16188_13","15","Influenza","10_13x","IgM","Flu","HA","2014_04_15",0,4
"CC019xCC004","13","16513x16188_13","15","Influenza","10_13x","TotalG","Flu","HA","2014_01_17",4,7
"CC019xCC004","134","16513x16188_134","10","Influenza","2_14ii","IgG1","Flu","HA","2014_08_12",0,0
"CC019xCC004","134","16513x16188_134","10","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_12",3,6
"CC019xCC004","134","16513x16188_134","10","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_12",0,4
"CC019xCC004","134","16513x16188_134","10","Influenza","2_14ii","IgG3","Flu","HA","2014_08_12",0,2
"CC019xCC004","134","16513x16188_134","10","Influenza","2_14ii","IgM","Flu","HA","2014_08_12",0,5
"CC019xCC004","134","16513x16188_134","10","Influenza","2_14ii","TotalG","Flu","HA","2014_08_12",4,6
"CC019xCC004","135","16513x16188_135","10","Influenza","2_14ii","IgG1","Flu","HA","2014_08_12",0,0
"CC019xCC004","135","16513x16188_135","10","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_12",2,5
"CC019xCC004","135","16513x16188_135","10","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_12",0,3
"CC019xCC004","135","16513x16188_135","10","Influenza","2_14ii","IgG3","Flu","HA","2014_08_12",0,2
"CC019xCC004","135","16513x16188_135","10","Influenza","2_14ii","IgM","Flu","HA","2014_08_12",0,4
"CC019xCC004","135","16513x16188_135","10","Influenza","2_14ii","TotalG","Flu","HA","2014_08_12",2,5
"CC019xCC004","136","16513x16188_136","45","Influenza","4_14iv","IgG1","Flu","HA","2014_08_20",2,7
"CC019xCC004","136","16513x16188_136","45","Influenza","4_14iv","IgG2ac","Flu","HA","2014_08_20",7,8
"CC019xCC004","136","16513x16188_136","45","Influenza","4_14iv","IgG2b","Flu","HA","2014_08_20",4,7
"CC019xCC004","136","16513x16188_136","45","Influenza","4_14iv","IgG3","Flu","HA","2014_08_20",4,7
"CC019xCC004","136","16513x16188_136","45","Influenza","4_14iv","IgM","Flu","HA","2014_08_20",0,0
"CC019xCC004","136","16513x16188_136","45","Influenza","4_14iv","TotalG","Flu","HA","2014_08_20",8,8
"CC019xCC004","142","16513x16188_142","45","Influenza","4_14iv","IgG1","Flu","HA","2014_08_20",0,6
"CC019xCC004","142","16513x16188_142","45","Influenza","4_14iv","IgG2ac","Flu","HA","2014_08_20",7,8
"CC019xCC004","142","16513x16188_142","45","Influenza","4_14iv","IgG2b","Flu","HA","2014_08_20",4,7
"CC019xCC004","142","16513x16188_142","45","Influenza","4_14iv","IgG3","Flu","HA","2014_08_20",0,6
"CC019xCC004","142","16513x16188_142","45","Influenza","4_14iv","IgM","Flu","HA","2014_08_20",0,0
"CC019xCC004","142","16513x16188_142","45","Influenza","4_14iv","TotalG","Flu","HA","2014_08_20",7,8
"CC019xCC004","143","16513x16188_143","45","Influenza","4_14iv","IgG1","Flu","HA","2014_08_20",0,6
"CC019xCC004","143","16513x16188_143","45","Influenza","4_14iv","IgG2ac","Flu","HA","2014_08_20",7,8
"CC019xCC004","143","16513x16188_143","45","Influenza","4_14iv","IgG2b","Flu","HA","2014_08_20",4,7
"CC019xCC004","143","16513x16188_143","45","Influenza","4_14iv","IgG3","Flu","HA","2014_08_20",0,6
"CC019xCC004","143","16513x16188_143","45","Influenza","4_14iv","IgM","Flu","HA","2014_08_20",0,0
"CC019xCC004","143","16513x16188_143","45","Influenza","4_14iv","TotalG","Flu","HA","2014_08_20",7,8
"CC019xCC004","32","16513x16188_32","7","Influenza","12_13xii","IgG1","Flu","HA","2014_01_13",0,0
"CC019xCC004","32","16513x16188_32","7","Influenza","12_13xii","IgG2ac","Flu","HA","2014_01_13",0,0
